First_Column,Second_Column,Third_Column
13160,7715,1
13161,7715,1
13175,7715,3
13186,7715,2
13219,7715,1
13233,7715,2
13477,7715,2
13932,7715,1
13965,7715,1
14176,7715,1
14360,7715,2
14367,7715,2
14498,7715,9
14505,7715,1
14630,7715,1
14692,7715,2
14726,7715,2
14938,7715,3
15000,7715,1
15160,7715,1
15167,7715,2
15201,7715,1
15204,7715,1
15220,7715,1
15236,7715,1
15340,7715,2
15401,7715,2
15600,7715,1
15606,7715,2
15667,7715,2
15736,7715,1
15754,7715,6
15757,7715,1
15759,7715,1
15822,7715,2
15843,7715,1
16048,7715,1
16190,7715,1
16272,7715,1
16313,7715,2
16315,7715,1
16440,7715,2
16462,7715,1
16619,7715,1
16633,7715,3
16750,7715,3
16808,7715,1
16865,7715,1
17027,7715,3
17085,7715,5
17121,7715,3
17171,7715,1
17262,7715,1
17332,7715,1
17377,7715,2
17508,7715,1
17529,7715,1
17557,7715,1
17799,7715,3
17819,7715,1
17867,7715,1
18034,7715,1
18212,7715,1
18213,7715,1
18286,7715,2
18302,7715,1
18377,7715,1
18424,7715,1
18817,7715,1
18980,7715,1
19145,7715,1
19386,7715,1
19435,7715,2
19714,7715,4
19754,7715,5
19776,7715,1
19987,7715,1
20067,7715,1
20492,7715,1
20563,7715,3
20944,7715,4
21279,7715,5
21434,7715,1
21828,7715,1
21971,7715,1
22413,7715,1
22550,7715,1
22709,7715,1
22717,7715,3
22817,7715,1
22855,7715,1
23302,7715,1
23460,7715,2
77,7724,1
274,7724,1
363,7724,1
562,7724,1
873,7724,1
887,7724,1
1034,7724,1
1079,7724,1
1118,7724,1
1169,7724,1
1229,7724,1
1618,7724,1
1871,7724,1
1899,7724,2
1989,7724,1
2257,7724,1
2294,7724,1
2322,7724,1
2379,7724,2
2438,7724,1
2553,7724,1
2673,7724,2
2676,7724,1
2745,7724,4
2822,7724,1
2937,7724,1
3020,7724,1
3259,7724,3
3279,7724,2
3776,7724,3
4071,7724,1
4226,7724,2
4413,7724,1
4417,7724,2
4465,7724,3
4478,7724,2
4518,7724,3
4653,7724,1
4807,7724,1
4978,7724,1
4982,7724,1
5093,7724,1
5193,7724,1
5232,7724,1
5267,7724,1
5273,7724,3
5464,7724,2
5503,7724,1
5669,7724,1
5850,7724,1
5854,7724,1
5866,7724,2
5955,7724,1
6018,7724,1
6064,7724,1
6069,7724,2
6326,7724,1
6695,7724,1
7016,7724,2
7029,7724,1
7054,7724,1
7071,7724,2
7174,7724,1
7190,7724,2
7203,7724,1
7259,7724,1
7271,7724,1
7274,7724,2
7415,7724,1
7477,7724,1
7495,7724,1
7550,7724,1
7681,7724,2
7685,7724,1
7762,7724,1
7933,7724,1
8097,7724,3
8107,7724,1
8469,7724,1
8482,7724,1
8499,7724,1
8567,7724,3
8659,7724,2
8790,7724,2
8898,7724,1
8899,7724,1
9237,7724,1
9480,7724,1
9496,7724,1
9641,7724,1
9737,7724,1
9740,7724,1
9825,7724,1
9831,7724,1
9936,7724,1
10022,7724,1
10043,7724,2
10089,7724,1
10332,7724,1
10645,7724,1
10749,7724,1
10803,7724,1
11035,7724,1
11133,7724,1
11330,7724,1
11426,7724,1
11442,7724,1
11482,7724,1
11929,7724,1
12109,7724,1
12389,7724,1
12419,7724,2
12502,7724,1
12588,7724,1
12646,7724,2
12764,7724,1
12929,7724,1
13176,7724,1
13266,7724,1
13286,7724,1
13477,7724,4
13768,7724,3
13790,7724,1
14179,7724,1
14418,7724,2
14420,7724,1
14529,7724,1
14710,7724,2
14757,7724,1
14828,7724,2
15011,7724,1
15024,7724,2
15037,7724,4
15080,7724,1
15160,7724,1
15167,7724,3
15228,7724,3
15263,7724,1
15276,7724,1
15334,7724,4
15403,7724,2
15529,7724,1
15570,7724,1
15991,7724,2
16136,7724,2
16177,7724,1
16255,7724,1
16315,7724,1
16425,7724,1
16544,7724,1
16692,7724,1
16759,7724,1
16781,7724,3
16800,7724,1
16936,7724,1
16966,7724,4
17070,7724,1
17171,7724,1
17219,7724,1
17366,7724,1
17391,7724,1
17529,7724,1
17658,7724,1
17723,7724,1
17744,7724,3
17802,7724,1
17983,7724,1
18081,7724,1
18125,7724,1
18143,7724,1
18205,7724,1
18286,7724,1
18291,7724,1
18407,7724,1
18430,7724,2
18473,7724,1
18649,7724,1
18716,7724,2
18865,7724,3
18931,7724,3
19002,7724,6
19011,7724,1
19086,7724,1
19435,7724,1
19586,7724,1
19754,7724,4
19848,7724,2
20193,7724,1
20293,7724,1
20509,7724,1
20631,7724,1
20777,7724,1
21370,7724,1
21510,7724,2
21586,7724,1
21712,7724,2
21759,7724,1
21805,7724,1
21941,7724,2
22049,7724,1
22076,7724,1
22139,7724,3
22343,7724,1
22348,7724,1
22367,7724,1
22661,7724,1
22717,7724,2
22830,7724,1
23343,7724,1
23404,7724,3
23817,7724,1
23859,7724,1
147,7726,1
455,7726,2
476,7726,1
512,7726,1
588,7726,1
629,7726,2
740,7726,1
952,7726,1
960,7726,1
1014,7726,5
1070,7726,1
1260,7726,2
1595,7726,1
1622,7726,1
1669,7726,3
1784,7726,1
1978,7726,1
2000,7726,1
2090,7726,1
2192,7726,2
2207,7726,2
2297,7726,1
2315,7726,1
2382,7726,1
2553,7726,1
2740,7726,2
2745,7726,2
2878,7726,1
2928,7726,3
2982,7726,2
3228,7726,1
3279,7726,1
3529,7726,2
3546,7726,1
3635,7726,1
3735,7726,1
3780,7726,1
3904,7726,1
4164,7726,2
4374,7726,1
4379,7726,1
4429,7726,2
4518,7726,1
4652,7726,1
4721,7726,1
4731,7726,1
4773,7726,1
4965,7726,2
4976,7726,1
5186,7726,1
5229,7726,1
5408,7726,1
5445,7726,1
5523,7726,3
5829,7726,1
5854,7726,2
5866,7726,2
5912,7726,1
5967,7726,2
5997,7726,1
6064,7726,2
6069,7726,1
6089,7726,2
6248,7726,3
6860,7726,1
7394,7726,1
7562,7726,1
7828,7726,2
7885,7726,1
7900,7726,1
7933,7726,1
7983,7726,2
8000,7726,2
8219,7726,1
8369,7726,1
8407,7726,2
8423,7726,1
8457,7726,1
8469,7726,1
8529,7726,1
8544,7726,1
8567,7726,3
8644,7726,1
8732,7726,1
9061,7726,1
9329,7726,1
9445,7726,1
9514,7726,1
10009,7726,1
10043,7726,2
10067,7726,2
10104,7726,1
10120,7726,2
10153,7726,1
10186,7726,1
10266,7726,3
10270,7726,1
10375,7726,1
11009,7726,2
11309,7726,2
11318,7726,1
11319,7726,1
11324,7726,1
11327,7726,1
11337,7726,2
11373,7726,1
11382,7726,2
11794,7726,1
12076,7726,4
12178,7726,1
12804,7726,1
12917,7726,1
13015,7726,3
13110,7726,3
13192,7726,1
13326,7726,3
13373,7726,2
13465,7726,1
13477,7726,4
13680,7726,2
14033,7726,1
14125,7726,1
14309,7726,3
14387,7726,1
14550,7726,1
14628,7726,1
14692,7726,1
14918,7726,1
15043,7726,2
15052,7726,1
15125,7726,1
15215,7726,1
15342,7726,2
15428,7726,3
15463,7726,1
15590,7726,3
15658,7726,1
15757,7726,1
16047,7726,1
16151,7726,1
16175,7726,2
16238,7726,2
16317,7726,1
16397,7726,1
16399,7726,2
16442,7726,1
16462,7726,1
16465,7726,2
16563,7726,1
16750,7726,1
16777,7726,1
16863,7726,1
16874,7726,4
16883,7726,3
16966,7726,2
16996,7726,2
17007,7726,1
17060,7726,1
17121,7726,2
17171,7726,1
17261,7726,1
17508,7726,4
17529,7726,1
17567,7726,1
17672,7726,1
17969,7726,1
18087,7726,1
18286,7726,3
18302,7726,1
18313,7726,1
18412,7726,1
18416,7726,3
18430,7726,3
18711,7726,2
18863,7726,1
18986,7726,1
19000,7726,2
19037,7726,1
19092,7726,2
19114,7726,1
19284,7726,3
19295,7726,1
19386,7726,1
19598,7726,1
19631,7726,1
19717,7726,1
19735,7726,2
19741,7726,3
19830,7726,1
20149,7726,1
20214,7726,2
20489,7726,4
20509,7726,1
20578,7726,1
20621,7726,1
21001,7726,1
21279,7726,1
21375,7726,2
21523,7726,1
21542,7726,1
21805,7726,1
21941,7726,3
22367,7726,2
22533,7726,2
22627,7726,1
22631,7726,3
22810,7726,1
22819,7726,1
22971,7726,1
23029,7726,1
23867,7726,1
101,7752,3
242,7752,2
307,7752,3
321,7752,1
330,7752,1
348,7752,1
435,7752,1
477,7752,2
542,7752,2
610,7752,1
668,7752,1
801,7752,2
897,7752,1
902,7752,3
946,7752,1
971,7752,1
1064,7752,1
1169,7752,1
1172,7752,1
1182,7752,1
1229,7752,2
1254,7752,2
1346,7752,1
1355,7752,1
1478,7752,2
1489,7752,6
1620,7752,2
1702,7752,1
1713,7752,1
1721,7752,1
1868,7752,1
1935,7752,2
2050,7752,1
2056,7752,1
2352,7752,1
2369,7752,3
2453,7752,1
2553,7752,2
2582,7752,1
2622,7752,1
2716,7752,1
2844,7752,4
2856,7752,4
2890,7752,1
2959,7752,1
3112,7752,3
3165,7752,1
3228,7752,4
3276,7752,2
3279,7752,2
3289,7752,1
3331,7752,1
3354,7752,2
3390,7752,2
3394,7752,1
3485,7752,3
3530,7752,1
3617,7752,1
3649,7752,1
3725,7752,1
3727,7752,1
3782,7752,3
3830,7752,1
3865,7752,2
4071,7752,2
4175,7752,1
4206,7752,1
4209,7752,2
4389,7752,1
4510,7752,1
4830,7752,1
4834,7752,1
4884,7752,2
4958,7752,1
4969,7752,1
4970,7752,1
4980,7752,2
5043,7752,1
5055,7752,1
5120,7752,1
5147,7752,3
5433,7752,1
5445,7752,1
5488,7752,2
5507,7752,5
5694,7752,2
5713,7752,1
5776,7752,3
5783,7752,1
5800,7752,1
5820,7752,2
5854,7752,2
5866,7752,2
5997,7752,1
6014,7752,1
6044,7752,2
6050,7752,2
6069,7752,1
6284,7752,3
6326,7752,1
6373,7752,1
6817,7752,1
6825,7752,2
6858,7752,3
6941,7752,1
6961,7752,1
6962,7752,1
6998,7752,6
7145,7752,1
7259,7752,1
7274,7752,2
7317,7752,1
7495,7752,1
7516,7752,1
7800,7752,3
7932,7752,2
7952,7752,2
8031,7752,1
8096,7752,2
8097,7752,6
8251,7752,1
8292,7752,1
8408,7752,2
8469,7752,1
8547,7752,1
8648,7752,1
8883,7752,2
8912,7752,1
9024,7752,1
9061,7752,1
9110,7752,2
9121,7752,1
9138,7752,1
9353,7752,2
9371,7752,1
9810,7752,1
9949,7752,2
9986,7752,1
9987,7752,1
10070,7752,2
10104,7752,2
10153,7752,1
10222,7752,1
10266,7752,2
10363,7752,1
10444,7752,1
10570,7752,1
10587,7752,3
10608,7752,4
10741,7752,3
10796,7752,1
10852,7752,3
10882,7752,2
11009,7752,2
11130,7752,2
11309,7752,2
11324,7752,1
11326,7752,2
11336,7752,1
11428,7752,1
11442,7752,1
11482,7752,1
11504,7752,1
11702,7752,1
11749,7752,2
11872,7752,1
11929,7752,1
11961,7752,1
12011,7752,1
12152,7752,1
12165,7752,1
12274,7752,2
12281,7752,2
12304,7752,1
12428,7752,1
12431,7752,1
12845,7752,1
12917,7752,1
12929,7752,1
13222,7752,2
13253,7752,2
13363,7752,2
13425,7752,1
13477,7752,2
13697,7752,2
14046,7752,1
14066,7752,1
14176,7752,1
14498,7752,1
14529,7752,2
14828,7752,1
14872,7752,3
14888,7752,4
15110,7752,1
15159,7752,1
15160,7752,4
15247,7752,1
15276,7752,1
15390,7752,1
15431,7752,1
15474,7752,1
15611,7752,1
15647,7752,2
15714,7752,1
15756,7752,1
15848,7752,4
15991,7752,2
16262,7752,4
16313,7752,1
16364,7752,2
16444,7752,2
16494,7752,1
16589,7752,5
16659,7752,1
16660,7752,3
16733,7752,1
16777,7752,1
16808,7752,1
16874,7752,1
16912,7752,1
17085,7752,3
17272,7752,1
17535,7752,1
17708,7752,1
17723,7752,1
17849,7752,1
17881,7752,1
18036,7752,2
18057,7752,1
18081,7752,1
18301,7752,2
18302,7752,1
18304,7752,1
18313,7752,1
18324,7752,1
18353,7752,1
18407,7752,1
18701,7752,1
18711,7752,3
18844,7752,1
18871,7752,1
18902,7752,1
18986,7752,1
18999,7752,1
19011,7752,2
19037,7752,4
19273,7752,2
19322,7752,2
19414,7752,1
19420,7752,2
19435,7752,2
19477,7752,3
19754,7752,1
19791,7752,1
20030,7752,2
20054,7752,2
20060,7752,1
20079,7752,1
20203,7752,1
20378,7752,3
20621,7752,1
20881,7752,1
21042,7752,3
21100,7752,1
21139,7752,1
21336,7752,3
21367,7752,2
21375,7752,1
21535,7752,2
21573,7752,2
21605,7752,1
21691,7752,3
21795,7752,1
21817,7752,1
21835,7752,1
21908,7752,1
22131,7752,1
22140,7752,1
22197,7752,2
22244,7752,1
22627,7752,3
22819,7752,2
22869,7752,1
22971,7752,1
22978,7752,2
23035,7752,1
23343,7752,2
23859,7752,1
23867,7752,2
87,7760,1
278,7760,2
311,7760,2
320,7760,3
456,7760,1
476,7760,1
502,7760,1
608,7760,1
890,7760,1
1169,7760,1
1211,7760,4
1229,7760,1
1230,7760,2
1328,7760,1
1603,7760,1
1604,7760,1
1919,7760,1
1920,7760,2
2087,7760,2
2228,7760,1
2235,7760,1
2281,7760,1
2414,7760,1
2553,7760,1
2844,7760,3
2854,7760,1
2936,7760,1
3313,7760,1
3394,7760,1
3484,7760,1
3727,7760,1
4132,7760,1
4411,7760,1
4478,7760,2
4518,7760,2
4522,7760,1
4533,7760,2
4603,7760,1
4604,7760,2
4675,7760,1
4736,7760,1
4766,7760,1
4976,7760,2
5382,7760,2
5660,7760,1
5669,7760,1
5684,7760,2
5824,7760,1
5846,7760,1
5854,7760,1
6093,7760,1
6208,7760,1
6223,7760,1
6421,7760,1
6686,7760,1
6706,7760,1
6789,7760,1
6794,7760,1
6850,7760,2
7047,7760,1
7174,7760,1
7223,7760,1
7370,7760,1
7420,7760,1
7502,7760,1
7697,7760,1
7708,7760,1
7773,7760,2
7843,7760,3
7900,7760,1
8164,7760,1
8219,7760,2
8281,7760,1
8359,7760,1
8408,7760,1
8481,7760,1
8567,7760,1
8789,7760,3
8918,7760,1
8991,7760,2
8992,7760,1
9111,7760,2
9304,7760,2
9514,7760,1
9610,7760,1
9838,7760,1
9973,7760,2
10036,7760,3
10043,7760,3
10164,7760,1
10378,7760,2
10452,7760,1
10476,7760,3
10512,7760,1
10514,7760,1
10561,7760,2
10792,7760,2
10819,7760,1
11000,7760,2
11133,7760,1
11167,7760,1
11428,7760,3
11534,7760,1
11851,7760,1
12060,7760,1
12085,7760,2
12165,7760,1
12365,7760,1
12562,7760,2
12630,7760,1
12646,7760,2
12917,7760,1
12970,7760,1
13052,7760,1
13326,7760,4
13425,7760,1
13465,7760,1
13477,7760,2
13680,7760,4
13768,7760,3
13793,7760,2
13977,7760,1
14012,7760,2
14344,7760,3
14361,7760,1
14465,7760,4
14551,7760,3
14615,7760,1
14692,7760,2
14781,7760,2
14828,7760,2
15058,7760,1
15160,7760,1
15175,7760,1
15195,7760,1
15390,7760,1
15463,7760,1
15557,7760,2
15600,7760,2
15881,7760,3
15991,7760,1
16096,7760,1
16106,7760,1
16151,7760,1
16168,7760,1
16272,7760,1
16633,7760,2
16697,7760,1
16883,7760,1
17010,7760,1
17060,7760,1
17085,7760,2
17186,7760,1
17272,7760,1
17332,7760,1
17367,7760,1
17480,7760,2
17551,7760,1
17651,7760,1
17679,7760,2
17688,7760,1
18034,7760,2
18134,7760,1
18174,7760,2
18190,7760,1
18377,7760,3
18638,7760,1
18660,7760,1
18701,7760,1
18886,7760,1
18975,7760,4
19006,7760,3
19273,7760,2
19413,7760,2
19502,7760,1
19714,7760,2
19754,7760,1
19901,7760,1
20040,7760,1
20116,7760,1
20206,7760,2
20298,7760,1
20445,7760,1
20489,7760,3
20503,7760,1
20738,7760,1
20771,7760,1
20916,7760,3
21111,7760,1
21139,7760,2
21510,7760,2
21517,7760,1
21523,7760,1
21535,7760,1
21550,7760,2
21583,7760,1
21590,7760,1
21773,7760,2
21782,7760,3
22337,7760,2
22376,7760,2
22394,7760,2
22717,7760,1
22812,7760,2
22825,7760,1
23263,7760,1
23456,7760,2
23859,7760,2
23866,7760,1
23867,7760,2
101,7764,1
122,7764,1
149,7764,1
185,7764,1
193,7764,2
227,7764,1
234,7764,2
273,7764,2
278,7764,1
406,7764,1
422,7764,1
476,7764,4
502,7764,1
529,7764,1
607,7764,1
668,7764,1
738,7764,2
762,7764,1
778,7764,1
912,7764,2
960,7764,1
1063,7764,1
1093,7764,1
1128,7764,2
1136,7764,2
1182,7764,1
1187,7764,1
1229,7764,5
1287,7764,1
1298,7764,2
1392,7764,1
1425,7764,3
1452,7764,1
1465,7764,1
1478,7764,2
1480,7764,2
1595,7764,1
1713,7764,1
1787,7764,1
1837,7764,1
1868,7764,3
1916,7764,1
1975,7764,1
2025,7764,1
2031,7764,1
2073,7764,1
2170,7764,1
2268,7764,5
2352,7764,2
2368,7764,1
2415,7764,1
2433,7764,2
2458,7764,2
2500,7764,1
2506,7764,1
2519,7764,1
2527,7764,1
2530,7764,2
2553,7764,2
2599,7764,2
2687,7764,1
2736,7764,1
2805,7764,1
2818,7764,1
2854,7764,1
2917,7764,2
3083,7764,4
3121,7764,1
3161,7764,1
3194,7764,1
3209,7764,3
3289,7764,1
3298,7764,1
3369,7764,1
3390,7764,1
3518,7764,1
3608,7764,1
3617,7764,1
3635,7764,1
3642,7764,2
3727,7764,1
3742,7764,2
3776,7764,1
3818,7764,1
3819,7764,2
3904,7764,1
3921,7764,1
3938,7764,1
3996,7764,3
4031,7764,1
4164,7764,1
4180,7764,1
4240,7764,1
4299,7764,2
4379,7764,1
4402,7764,2
4442,7764,2
4518,7764,2
4560,7764,2
4563,7764,1
4572,7764,1
4653,7764,1
4732,7764,2
4736,7764,2
4766,7764,1
4803,7764,1
4871,7764,1
4935,7764,1
4967,7764,1
5072,7764,1
5077,7764,1
5120,7764,1
5229,7764,2
5232,7764,1
5405,7764,1
5422,7764,1
5445,7764,1
5500,7764,1
5523,7764,1
5713,7764,1
5797,7764,1
5850,7764,1
5854,7764,2
5859,7764,1
5938,7764,1
5952,7764,2
5967,7764,1
6014,7764,1
6018,7764,3
6248,7764,1
6364,7764,1
6395,7764,1
6582,7764,2
6686,7764,2
6791,7764,1
6900,7764,1
6918,7764,1
6941,7764,1
7029,7764,1
7038,7764,1
7157,7764,4
7223,7764,2
7259,7764,1
7274,7764,1
7277,7764,1
7284,7764,1
7286,7764,1
7315,7764,4
7495,7764,1
7562,7764,1
7622,7764,1
7681,7764,1
7746,7764,1
8031,7764,1
8060,7764,1
8165,7764,1
8168,7764,1
8204,7764,1
8241,7764,1
8278,7764,1
8392,7764,1
8467,7764,1
8585,7764,1
8675,7764,2
8703,7764,1
8770,7764,1
8918,7764,1
8920,7764,2
9065,7764,1
9088,7764,1
9194,7764,1
9243,7764,1
9304,7764,1
9328,7764,1
9565,7764,1
9936,7764,1
10036,7764,1
10070,7764,1
10164,7764,1
10167,7764,1
10177,7764,1
10218,7764,1
10247,7764,1
10304,7764,2
10377,7764,2
10403,7764,1
10587,7764,1
10665,7764,1
10761,7764,1
10796,7764,1
10882,7764,2
11009,7764,1
11047,7764,3
11111,7764,1
11133,7764,2
11206,7764,2
11288,7764,1
11309,7764,4
11442,7764,1
11603,7764,1
11646,7764,2
11672,7764,1
11819,7764,3
11963,7764,1
11970,7764,1
12152,7764,2
12352,7764,1
12359,7764,1
12365,7764,1
12438,7764,1
12552,7764,1
12646,7764,1
12804,7764,1
12889,7764,2
12917,7764,2
13006,7764,1
13047,7764,1
13052,7764,1
13131,7764,1
13146,7764,1
13211,7764,1
13311,7764,1
13326,7764,1
13336,7764,2
13425,7764,2
13477,7764,13
13599,7764,1
13680,7764,2
13916,7764,1
13960,7764,2
14030,7764,1
14076,7764,1
14213,7764,1
14324,7764,1
14390,7764,1
14448,7764,1
14465,7764,1
14498,7764,7
14529,7764,1
14631,7764,1
14652,7764,1
14887,7764,1
14938,7764,1
14951,7764,1
15006,7764,1
15037,7764,1
15045,7764,1
15066,7764,2
15108,7764,1
15160,7764,2
15167,7764,3
15236,7764,5
15259,7764,1
15308,7764,1
15321,7764,1
15431,7764,1
15635,7764,1
15688,7764,1
15766,7764,1
15805,7764,1
15862,7764,1
15941,7764,1
16096,7764,1
16179,7764,2
16181,7764,1
16210,7764,1
16272,7764,1
16374,7764,1
16414,7764,1
16589,7764,1
16614,7764,1
16663,7764,1
16688,7764,1
16750,7764,1
16777,7764,2
16883,7764,2
16936,7764,1
16949,7764,2
17010,7764,1
17036,7764,1
17242,7764,1
17290,7764,1
17366,7764,1
17425,7764,1
17480,7764,2
17557,7764,1
17692,7764,1
17798,7764,1
17802,7764,1
17867,7764,1
18119,7764,4
18135,7764,2
18152,7764,1
18176,7764,1
18251,7764,1
18255,7764,2
18300,7764,2
18313,7764,1
18324,7764,1
18350,7764,1
18359,7764,1
18413,7764,1
18430,7764,3
18432,7764,1
18470,7764,1
18617,7764,2
18682,7764,1
18696,7764,2
18701,7764,3
18715,7764,2
18817,7764,2
18948,7764,1
18974,7764,1
18980,7764,1
19000,7764,1
19011,7764,2
19181,7764,2
19214,7764,1
19273,7764,6
19279,7764,1
19284,7764,1
19307,7764,1
19420,7764,1
19435,7764,1
19497,7764,2
19557,7764,1
19754,7764,1
19881,7764,1
19967,7764,5
20040,7764,1
20087,7764,1
20175,7764,1
20420,7764,1
20422,7764,1
20477,7764,3
20594,7764,1
20771,7764,1
20949,7764,2
21191,7764,2
21309,7764,1
21320,7764,1
21497,7764,1
21510,7764,1
21583,7764,1
21672,7764,1
21788,7764,1
21791,7764,1
21805,7764,1
22034,7764,1
22155,7764,1
22317,7764,1
22376,7764,2
22413,7764,1
22430,7764,1
22600,7764,1
22627,7764,2
22643,7764,1
22663,7764,1
22717,7764,2
22843,7764,1
22889,7764,1
22971,7764,3
22978,7764,2
22998,7764,2
23006,7764,2
23238,7764,1
23256,7764,1
23263,7764,2
23518,7764,1
23639,7764,1
23786,7764,1
23859,7764,5
23866,7764,1
23867,7764,1
185,7793,1
227,7793,1
237,7793,1
239,7793,1
402,7793,1
408,7793,3
422,7793,1
476,7793,1
477,7793,3
531,7793,1
629,7793,2
635,7793,1
646,7793,3
760,7793,2
813,7793,2
912,7793,2
916,7793,2
928,7793,2
946,7793,1
952,7793,1
1079,7793,1
1159,7793,1
1164,7793,2
1169,7793,1
1182,7793,1
1207,7793,2
1222,7793,1
1288,7793,1
1460,7793,1
1478,7793,1
1691,7793,1
1800,7793,2
1803,7793,2
1837,7793,1
2055,7793,3
2086,7793,2
2087,7793,2
2141,7793,2
2379,7793,1
2403,7793,1
2468,7793,3
2500,7793,1
2553,7793,2
2623,7793,1
2745,7793,1
2753,7793,1
2844,7793,6
2929,7793,3
3198,7793,2
3279,7793,1
3449,7793,1
3478,7793,1
3521,7793,2
3771,7793,2
3943,7793,1
4071,7793,2
4132,7793,1
4164,7793,1
4256,7793,2
4388,7793,1
4510,7793,2
4519,7793,1
4563,7793,1
4692,7793,3
4731,7793,2
4798,7793,2
4829,7793,3
5009,7793,2
5055,7793,1
5081,7793,3
5120,7793,1
5166,7793,1
5223,7793,2
5229,7793,1
5255,7793,1
5384,7793,1
5394,7793,2
5405,7793,1
5445,7793,1
5507,7793,3
5570,7793,1
5767,7793,1
5854,7793,1
6006,7793,1
6018,7793,1
6126,7793,2
6290,7793,1
6676,7793,2
6681,7793,1
6839,7793,2
6939,7793,1
6961,7793,1
7157,7793,1
7268,7793,1
7389,7793,1
7550,7793,1
7562,7793,1
7800,7793,5
7841,7793,2
7843,7793,4
7933,7793,2
7937,7793,1
8024,7793,2
8040,7793,1
8107,7793,1
8408,7793,1
8469,7793,2
8786,7793,1
8932,7793,1
8997,7793,1
9019,7793,1
9061,7793,2
9138,7793,1
9204,7793,1
9367,7793,2
9631,7793,1
9829,7793,2
9845,7793,1
9985,7793,1
9986,7793,1
10027,7793,1
10181,7793,1
10194,7793,3
10236,7793,1
10317,7793,1
10380,7793,1
10667,7793,2
10687,7793,1
10913,7793,1
10915,7793,1
11009,7793,1
11130,7793,2
11286,7793,1
11309,7793,5
11749,7793,1
11820,7793,1
11912,7793,2
11970,7793,1
12002,7793,1
12071,7793,2
12235,7793,1
12274,7793,1
12290,7793,3
12304,7793,1
12326,7793,1
12502,7793,1
12646,7793,2
12917,7793,1
13096,7793,1
13286,7793,1
13308,7793,1
13425,7793,1
13440,7793,1
13465,7793,1
13477,7793,8
13785,7793,1
13792,7793,3
14046,7793,2
14117,7793,1
14498,7793,2
14529,7793,3
14630,7793,1
14716,7793,1
14758,7793,1
14764,7793,1
14887,7793,2
14888,7793,2
15000,7793,1
15024,7793,1
15160,7793,1
15247,7793,2
15297,7793,2
15309,7793,1
15339,7793,1
15349,7793,2
15369,7793,1
15537,7793,4
15673,7793,1
15764,7793,1
15805,7793,2
15822,7793,1
15914,7793,1
15977,7793,1
16190,7793,1
16363,7793,4
16364,7793,1
16425,7793,5
16465,7793,1
16474,7793,1
16502,7793,4
16505,7793,1
16555,7793,1
16633,7793,1
16641,7793,1
16720,7793,1
16888,7793,1
17010,7793,2
17074,7793,1
17219,7793,2
17323,7793,2
17332,7793,1
17337,7793,1
17477,7793,1
17708,7793,1
17723,7793,1
17762,7793,1
17765,7793,1
17802,7793,1
18036,7793,1
18087,7793,1
18125,7793,4
18205,7793,3
18251,7793,2
18291,7793,1
18359,7793,1
18386,7793,1
18447,7793,2
18638,7793,1
18701,7793,1
18718,7793,1
18812,7793,1
18817,7793,1
18865,7793,1
18983,7793,1
19138,7793,1
19284,7793,1
19322,7793,2
19342,7793,1
19461,7793,1
19538,7793,1
19586,7793,1
19681,7793,1
19735,7793,1
19745,7793,1
19775,7793,2
19912,7793,1
20011,7793,1
20083,7793,2
20187,7793,1
20192,7793,2
20209,7793,4
20293,7793,1
20413,7793,1
20628,7793,3
20636,7793,1
20852,7793,4
21117,7793,2
21510,7793,1
21517,7793,1
21778,7793,3
21894,7793,1
22026,7793,2
22142,7793,2
22273,7793,2
22321,7793,1
22367,7793,1
22568,7793,1
22627,7793,1
22643,7793,1
22978,7793,3
23263,7793,2
23343,7793,1
23438,7793,2
23606,7793,1
23768,7793,2
23859,7793,5
23876,7793,1
48,7794,1
109,7794,1
126,7794,3
185,7794,3
193,7794,2
455,7794,2
540,7794,1
542,7794,1
562,7794,1
682,7794,1
738,7794,1
833,7794,1
897,7794,1
1148,7794,1
1162,7794,1
1174,7794,1
1210,7794,1
1229,7794,5
1287,7794,2
1437,7794,1
1452,7794,1
1474,7794,2
1478,7794,1
1586,7794,2
1603,7794,1
1693,7794,3
1771,7794,1
1787,7794,2
1864,7794,1
2050,7794,2
2056,7794,1
2080,7794,1
2126,7794,2
2264,7794,1
2421,7794,1
2476,7794,1
2495,7794,6
2519,7794,1
2621,7794,2
2687,7794,3
2745,7794,1
2781,7794,1
3161,7794,1
3222,7794,1
3244,7794,2
3279,7794,1
3354,7794,1
3546,7794,2
3636,7794,1
3659,7794,1
3740,7794,1
3742,7794,3
3808,7794,1
3849,7794,2
4022,7794,1
4055,7794,3
4071,7794,2
4126,7794,4
4144,7794,1
4163,7794,2
4164,7794,1
4206,7794,1
4275,7794,1
4299,7794,1
4321,7794,1
4378,7794,1
4442,7794,1
4477,7794,1
4510,7794,2
4653,7794,1
4710,7794,1
4766,7794,2
4822,7794,1
4870,7794,1
4949,7794,3
5082,7794,1
5147,7794,2
5153,7794,1
5197,7794,2
5204,7794,1
5223,7794,2
5229,7794,2
5234,7794,2
5266,7794,2
5394,7794,1
5400,7794,1
5405,7794,1
5408,7794,2
5445,7794,2
5478,7794,1
5813,7794,1
5836,7794,1
5854,7794,2
5856,7794,1
5884,7794,2
5918,7794,1
6064,7794,1
6069,7794,1
6223,7794,1
6327,7794,1
6537,7794,1
6580,7794,2
6669,7794,1
